Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/28/2026 	_x86_64_	(64 CPU)

04:46:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:40 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:40 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:40 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    10  postgres

04:46:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:41 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:41 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:41 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    10  postgres

04:46:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:42 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:42 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:42 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    10  postgres

04:46:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:43 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:43 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:43 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    10  postgres

04:46:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:44 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:44 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:44 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    10  postgres

04:46:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:45 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335267    0.00    0.00    0.00    1.00    0.00    10  postgres
04:46:45 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335273    0.00    0.00    0.00    1.00    0.00    12  postgres
04:46:45 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335286    0.00    0.00    0.00    1.00    0.00    10  postgres
04:46:45 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:45 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335555    0.00    0.00    0.00    1.00    0.00    10  postgres
04:46:45 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335558    0.00    0.00    0.00    1.00    0.00    10  postgres
04:46:45 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:45 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:45 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    12  postgres

04:46:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:46 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335558    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:46 AM 100998    335559    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335561    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:46 AM 100998    335562    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:46 AM 100998    335563    0.00    0.00    0.00    0.00    0.00    14  postgres

04:46:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:46:47 AM 100998    334136    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    334137    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    334139    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    334140    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335259    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335264    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335266    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335267    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335268    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335270    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335271    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335272    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335273    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335274    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335275    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335276    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335278    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335279    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335281    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335284    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335286    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335288    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335297    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335322    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335332    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335366    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335424    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335473    0.00    0.00    0.00    0.00    0.00    10  postgres
04:46:47 AM 100998    335525    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335555    0.00    0.00    0.00    0.00    0.00    12  postgres
04:46:47 AM 100998    335556    0.00    0.00    0.00    0.00    0.00    14  postgres
04:46:47 AM 100998    335557    0.00    0.00    0.00    0.00    0.00    14  postgres
