Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	03/02/2026 	_x86_64_	(64 CPU)

08:55:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:11 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:11 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:11 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:11 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     5  postgres

08:55:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:12 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:12 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:12 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:12 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:12 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:12 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:12 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     5  postgres

08:55:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:13 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:13 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:13 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:13 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:13 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:13 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:13 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     5  postgres

08:55:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:14 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:14 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:14 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:14 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:14 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:14 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:14 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     5  postgres

08:55:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:15 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:15 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:15 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:15 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:15 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:15 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:15 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:15 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     4  postgres

08:55:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:16 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:16 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:16 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:16 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     4  postgres

08:55:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:17 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:17 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:17 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:17 PM 100998    653865    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:17 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:17 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:17 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:17 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:17 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     4  postgres

08:55:17 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:18 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:18 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:18 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:18 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:18 PM 100998    653850    1.00    0.00    0.00    0.00    1.00     4  postgres
08:55:18 PM 100998    653864    0.00    1.00    0.00    0.00    1.00     5  postgres
08:55:18 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:18 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653870    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:18 PM 100998    653871    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:18 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:18 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653875    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:18 PM 100998    653876    1.00    0.00    0.00    0.00    1.00     4  postgres
08:55:18 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:18 PM 100998    653882    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:18 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:18 PM 100998    653887    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:18 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:18 PM 100998    653905    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:18 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     6  postgres

08:55:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:19 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:19 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:19 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:19 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:19 PM 100998    653850    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:19 PM 100998    653864    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:19 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:19 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:19 PM 100998    653868    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:19 PM 100998    653870    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:19 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:19 PM 100998    653872    1.00    1.00    0.00    0.00    2.00     6  postgres
08:55:19 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:19 PM 100998    653874    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:19 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:19 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:19 PM 100998    653878    1.00    1.00    0.00    0.00    2.00     6  postgres
08:55:19 PM 100998    653879    1.00    1.00    0.00    0.00    2.00     4  postgres
08:55:19 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:19 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:19 PM 100998    653887    1.00    0.00    0.00    0.00    1.00     4  postgres
08:55:19 PM 100998    653889    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:19 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:19 PM 100998    653926    1.00    0.00    0.00    0.00    1.00     6  postgres

08:55:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:20 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:20 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:20 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:20 PM 100998    653865    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:20 PM 100998    653867    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:20 PM 100998    653868    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:20 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    653871    0.00    1.00    0.00    0.00    1.00     5  postgres
08:55:20 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    653873    1.00    1.00    0.00    0.00    2.00     6  postgres
08:55:20 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:20 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:20 PM 100998    653876    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:20 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:20 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:20 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:20 PM 100998    653884    1.00    1.00    0.00    0.00    2.00     4  postgres
08:55:20 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:20 PM 100998    653889    1.00    0.00    0.00    0.00    1.00     4  postgres
08:55:20 PM 100998    653905    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:20 PM 100998    653926    0.00    1.00    0.00    0.00    1.00     6  postgres

08:55:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:21 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:21 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:21 PM 100998    653850    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:21 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:21 PM 100998    653865    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:21 PM 100998    653867    1.00    0.00    0.00    0.00    1.00     4  postgres
08:55:21 PM 100998    653868    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    653870    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:21 PM 100998    653871    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:21 PM 100998    653872    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:21 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:21 PM 100998    653874    1.00    1.00    0.00    0.00    2.00     4  postgres
08:55:21 PM 100998    653875    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:21 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:21 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    653882    1.00    1.00    0.00    0.00    2.00     4  postgres
08:55:21 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:21 PM 100998    653887    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    653889    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:21 PM 100998    653905    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:21 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     6  postgres

08:55:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:22 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:22 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:22 PM 100998    653850    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:22 PM 100998    653864    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:22 PM 100998    653865    0.00    1.00    0.00    0.00    1.00     5  postgres
08:55:22 PM 100998    653867    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:22 PM 100998    653868    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:22 PM 100998    653870    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:22 PM 100998    653872    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:22 PM 100998    653873    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:22 PM 100998    653874    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:22 PM 100998    653875    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:22 PM 100998    653876    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    653878    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    653879    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    653882    0.00    0.00    0.00    0.00    0.00     4  postgres
08:55:22 PM 100998    653884    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:22 PM 100998    653887    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:22 PM 100998    653889    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:22 PM 100998    653905    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:22 PM 100998    653926    0.00    0.00    0.00    0.00    0.00     6  postgres

08:55:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:23 PM 100998    652236    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:23 PM 100998    652237    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:23 PM 100998    652239    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:23 PM 100998    652240    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:23 PM 100998    653850    0.00    0.00    0.00    0.00    0.00     6  postgres
08:55:23 PM 100998    653864    0.00    0.00    0.00    0.00    0.00     5  postgres
08:55:23 PM 100998    653865    1.00    0.00    0.00    0.00    1.00     5  postgres
08:55:23 PM 100998    653867    0.00    1.00    0.00    0.00    1.00     4  postgres
08:55:23 PM 100998    653868    1.00    0.00    0.00    0.00    1.00     6  postgres
08:55:23 PM 100998    653870    0.00    1.00    0.00    0.00    1.00     6  postgres
08:55:23 PM 100998    653871    0.00    0.00    0.00    0.00    0.00     5  postgres
